id;magnitude;type;Columna1;date;time;updated;url;detailUrl;felt;cdi;mmi;alert;status;tsunami;sig;net;code;ids;sources;types;nst;dmin;rms;gap;magType;geometryType;depth;latitude;longitude;place;distanceKM;placeOnly;location;continent;country;locality;what3words;timezone;locationDetails
tx2024rvqa;38;earthquake;M 3.8 - 56 km S of Whites City, New Mexico;10-09-2024 18:03;1,72599E+12;1,72608E+12;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024rvqa;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024rvqa&format=geojson;5;3;4;green;reviewed;0;224;tx;2024rvqa;,tx2024rvqa,us7000ncvs,;,tx,us,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;32;1;2;66;ml;Point;61511;31641;-104356;56 km S of Whites City, New Mexico;56;S of Whites City, New Mexico;Whites City, New Mexico;North America;United States of America (the);Van Horn;memorials.kazoo.pampers;-300;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89129', 'wikidataId': '', 'name': '48-109-94015', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '161', 'wikidataId': 'Q1439', 'name': 'Texas', 'description': 'State in the southern United States', 'geonameId': '4736286', 'adminLevel': '4'}, {'id': '162', 'wikidataId': 'Q108607', 'name': 'Culberson County', 'description': 'county in Texas, United States', 'geonameId': '5519788', 'adminLevel': '6'}, {'id': '87565', 'wikidataId': 'Q976246', 'name': 'Van Horn', 'description': 'town in and the seat of Culberson County, Texas, United States', 'geonameId': '5532924', 'adminLevel': '8'}]"
tx2024rteg;33;earthquake;M 3.3 - 61 km SSW of Whites City, New Mexico;09-09-2024 9:50;1,72588E+12;1,72598E+12;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024rteg;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024rteg&format=geojson;1;3;4;green;reviewed;0;168;tx;2024rteg;,tx2024rteg,us6000nqll,;,tx,us,;,dyfi,origin,phase-data,shakemap,;34;0;1;70;ml;Point;70227;31586;-10455;61 km SSW of Whites City, New Mexico;61;SSW of Whites City, New Mexico;Whites City, New Mexico;North America;United States of America (the);Van Horn;imbalances.environments.admits;-300;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89129', 'wikidataId': '', 'name': '48-109-94015', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '161', 'wikidataId': 'Q1439', 'name': 'Texas', 'description': 'State in the southern United States', 'geonameId': '4736286', 'adminLevel': '4'}, {'id': '162', 'wikidataId': 'Q108607', 'name': 'Culberson County', 'description': 'county in Texas, United States', 'geonameId': '5519788', 'adminLevel': '6'}, {'id': '87565', 'wikidataId': 'Q976246', 'name': 'Van Horn', 'description': 'town in and the seat of Culberson County, Texas, United States', 'geonameId': '5532924', 'adminLevel': '8'}]"
tx2024rquq;38;earthquake;M 3.8 - 57 km S of Whites City, New Mexico;08-09-2024 2:37;1,72576E+12;1,72599E+12;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024rquq;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024rquq&format=geojson;2;3;4;green;reviewed;0;223;tx;2024rquq;,us6000nqee,tx2024rquq,;,us,tx,;,dyfi,moment-tensor,origin,phase-data,shakemap,;45;0;1;66;ml;Point;60999;31663;-104452;57 km S of Whites City, New Mexico;57;S of Whites City, New Mexico;Whites City, New Mexico;North America;United States of America (the);Van Horn;balcony.deletes.overtaken;-300;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89129', 'wikidataId': '', 'name': '48-109-94015', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '161', 'wikidataId': 'Q1439', 'name': 'Texas', 'description': 'State in the southern United States', 'geonameId': '4736286', 'adminLevel': '4'}, {'id': '162', 'wikidataId': 'Q108607', 'name': 'Culberson County', 'description': 'county in Texas, United States', 'geonameId': '5519788', 'adminLevel': '6'}, {'id': '87565', 'wikidataId': 'Q976246', 'name': 'Van Horn', 'description': 'town in and the seat of Culberson County, Texas, United States', 'geonameId': '5532924', 'adminLevel': '8'}]"
us6000nqee;39;earthquake;M 3.9 - 61 km S of Whites City, New Mexico;08-09-2024 2:37;1,72576E+12;1,72576E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nqee;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000nqee.geojson;1;3;4;green;reviewed;0;234;us;6000nqee;,us6000nqee,;,us,;,dyfi,origin,phase-data,shakemap,;32;48;23;67;ml;Point;10;316305;-104466;61 km S of Whites City, New Mexico;61;S of Whites City, New Mexico;Whites City, New Mexico;North America;United States of America (the);Van Horn;pulled.interactions.satin;-300;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89129', 'wikidataId': '', 'name': '48-109-94015', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '161', 'wikidataId': 'Q1439', 'name': 'Texas', 'description': 'State in the southern United States', 'geonameId': '4736286', 'adminLevel': '4'}, {'id': '162', 'wikidataId': 'Q108607', 'name': 'Culberson County', 'description': 'county in Texas, United States', 'geonameId': '5519788', 'adminLevel': '6'}, {'id': '87565', 'wikidataId': 'Q976246', 'name': 'Van Horn', 'description': 'town in and the seat of Culberson County, Texas, United States', 'geonameId': '5532924', 'adminLevel': '8'}]"
uu80081806;335;earthquake;M 3.4 - 15 km SW of Thatcher, Utah;08-09-2024 2:16;1,72576E+12;1,72599E+12;https://earthquake.usgs.gov/earthquakes/eventpage/uu80081806;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80081806&format=geojson;13;4;4;green;reviewed;0;178;uu;80081806;,uu80081806,us6000nqec,;,uu,us,;,dyfi,moment-tensor,origin,phase-data,shakemap,;41;8871;19;92;ml;Point;498;415833;-11242;15 km SW of Thatcher, Utah;15;SW of Thatcher, Utah;Thatcher, Utah;North America;United States of America (the);Tremonton;certainty.lyrical.pilots;-360;"[{'id': '1408', 'wikidataId': '', 'name': '84307', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89306', 'wikidataId': '', 'name': '49-003-93440', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87162', 'wikidataId': '', 'name': 'America/Denver', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '85369', 'wikidataId': 'Q15672', 'name': 'Four Corners', 'description': 'region of the United States consisting of the southwestern corner of Colorado, northwestern corner of New Mexico, northeastern corner of Arizona and southeastern corner of Utah', 'geonameId': '5539379', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '694', 'wikidataId': 'Q829', 'name': 'Utah', 'description': 'state of the United States of America', 'geonameId': '5549030', 'adminLevel': '4'}, {'id': '779', 'wikidataId': 'Q109641', 'name': 'Box Elder County', 'description': 'county in northwestern Utah, United States', 'geonameId': '5771875', 'adminLevel': '6'}, {'id': '6303', 'wikidataId': 'Q482628', 'name': 'Tremonton', 'description': 'city in Box Elder County, Utah, United States', 'geonameId': '5783768', 'adminLevel': '8'}]"
ci40727543;394;earthquake;M 3.9 - 4 km SE of Ontario, CA;07-09-2024 17:34;1,72573E+12;1,72624E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ci40727543;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40727543&format=geojson;2756;5;5;green;reviewed;1;769;ci;40727543;,ci40727543,ew1725730460,ci40727551,at00sjge57,us6000nqbq,;,ci,ew,ci,at,us,;,associate,dyfi,focal-mechanism,impact-link,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,;171;1545;23;15;mw;Point;484;340297;-117586;4 km SE of Ontario, CA;4;SE of Ontario, CA;Ontario, CA;North America;United States of America (the);Ontario;apples.finishes.toffee;-420;"[{'id': '93478', 'wikidataId': 'Q844837', 'name': 'Southern California', 'description': 'American geographic and cultural region', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89188', 'wikidataId': '', 'name': '06-071-92770', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89369', 'wikidataId': '', 'name': '06-53896', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '2391', 'wikidataId': '', 'name': '91761', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '46', 'wikidataId': 'Q99', 'name': 'California', 'description': 'state of the United States of America', 'geonameId': '5332921', 'adminLevel': '4'}, {'id': '101', 'wikidataId': 'Q108053', 'name': 'San Bernardino County', 'description': 'county in California, United States', 'geonameId': '5391726', 'adminLevel': '6'}, {'id': '1003', 'wikidataId': 'Q486168', 'name': 'San Bernardino', 'description': 'city in  San Bernardino County, California, United States', 'geonameId': '5391710', 'adminLevel': '8'}, {'id': '2390', 'wikidataId': 'Q488134', 'name': 'Ontario', 'description': 'city located in south west San Bernardino County, California, United States', 'geonameId': '5379439', 'adminLevel': '8'}]"
ci40727423;345;earthquake;M 3.5 - 5 km SE of Ontario, CA;07-09-2024 17:05;1,72573E+12;1,7259E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ci40727423;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40727423&format=geojson;824;4;4;green;reviewed;0;513;ci;40727423;,ci40727423,us6000nqbg,;,ci,us,;,dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,shakemap,;152;1628;22;20;ml;Point;596;340227;-117593;5 km SE of Ontario, CA;5;SE of Ontario, CA;Ontario, CA;North America;United States of America (the);Ontario;revival.wizard.relaxing;-420;"[{'id': '93478', 'wikidataId': 'Q844837', 'name': 'Southern California', 'description': 'American geographic and cultural region', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89068', 'wikidataId': '', 'name': '06-071-92260', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89369', 'wikidataId': '', 'name': '06-53896', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '2391', 'wikidataId': '', 'name': '91761', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '46', 'wikidataId': 'Q99', 'name': 'California', 'description': 'state of the United States of America', 'geonameId': '5332921', 'adminLevel': '4'}, {'id': '101', 'wikidataId': 'Q108053', 'name': 'San Bernardino County', 'description': 'county in California, United States', 'geonameId': '5391726', 'adminLevel': '6'}, {'id': '1003', 'wikidataId': 'Q486168', 'name': 'San Bernardino', 'description': 'city in  San Bernardino County, California, United States', 'geonameId': '5391710', 'adminLevel': '8'}, {'id': '2390', 'wikidataId': 'Q488134', 'name': 'Ontario', 'description': 'city located in south west San Bernardino County, California, United States', 'geonameId': '5379439', 'adminLevel': '8'}]"
nc75058591;309;earthquake;M 3.1 - 3 km ENE of The Geysers, CA;07-09-2024 14:31;1,72572E+12;1,72579E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nc75058591;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75058591.geojson;6;4;4;green;reviewed;0;149;nc;75058591;,nc75058591,us6000nqb2,;,nc,us,;,dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,shakemap,;76;6999;8;39;ml;Point;-25;387893;-122734;3 km ENE of The Geysers, CA;3;ENE of The Geysers, CA;The Geysers, CA;North America;United States of America (the);Cobb;cowboys.keyboard.spares;-420;"[{'id': '89095', 'wikidataId': '', 'name': '06-033-90545', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '119', 'wikidataId': '', 'name': '95426', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '96632', 'wikidataId': 'Q1066807', 'name': 'Northern California', 'description': 'region of California, United States', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87052', 'wikidataId': 'Q682616', 'name': 'Cobb', 'description': 'census designated place in Lake County, California, United States', 'geonameId': '5338258', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '46', 'wikidataId': 'Q99', 'name': 'California', 'description': 'state of the United States of America', 'geonameId': '5332921', 'adminLevel': '4'}, {'id': '118', 'wikidataId': 'Q156361', 'name': 'Lake County', 'description': 'county in California, United States', 'geonameId': '5364466', 'adminLevel': '6'}]"
nc75058606;428;earthquake;M 4.3 - 1 km ESE of The Geysers, CA;07-09-2024 14:30;1,72572E+12;1,7259E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nc75058606;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75058606&format=geojson;241;5;5;green;reviewed;1;398;nc;75058606;,ew1725719440,nc75058606,at00sjg5n2,us6000nqax,;,ew,nc,at,us,;,dyfi,focal-mechanism,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,;121;9855;1;17;mw;Point;16;387765;-122746;1 km ESE of The Geysers, CA;1;ESE of The Geysers, CA;The Geysers, CA;North America;United States of America (the);Cloverdale-Geyserville;riper.persuasive.earthly;-420;"[{'id': '89062', 'wikidataId': '', 'name': '06-097-90510', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '590', 'wikidataId': '', 'name': '95441', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '96632', 'wikidataId': 'Q1066807', 'name': 'Northern California', 'description': 'region of California, United States', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87551', 'wikidataId': '', 'name': 'Cloverdale-Geyserville', 'description': '', 'geonameId': '12523214', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '46', 'wikidataId': 'Q99', 'name': 'California', 'description': 'state of the United States of America', 'geonameId': '5332921', 'adminLevel': '4'}, {'id': '49', 'wikidataId': 'Q108067', 'name': 'Sonoma County', 'description': 'county in California, United States', 'geonameId': '5397100', 'adminLevel': '6'}]"
ci40727055;317;earthquake;M 3.2 - 22 km W of Rancho Palos Verdes, CA;07-09-2024 6:03;1,72569E+12;1,72617E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ci40727055;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40727055&format=geojson;11;3;2;green;reviewed;0;158;ci;40727055;,ci40727055,us6000nq96,;,ci,us,;,dyfi,nearby-cities,origin,phase-data,scitech-link,shakemap,;94;1793;32;143;ml;Point;-1;337255;-118599;22 km W of Rancho Palos Verdes, CA;22;W of Rancho Palos Verdes, CA;Rancho Palos Verdes, CA;North America;United States of America (the);America/Los_Angeles;managements.pineapple.overabundance;-420;[{'id': '86035', 'wikidataId': 'Q12353254', 'name': 'Pacific Ocean', 'description': 'northern part of the Pacific Ocean', 'geonameId': '4030875', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}]
nc75058116;347;earthquake;M 3.5 - 18 km E of Markleeville, CA;06-09-2024 12:07;1,72562E+12;1,72617E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nc75058116;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75058116&format=geojson;49;3;4;green;reviewed;0;202;nc;75058116;,nc75058116,nn00884225,us6000nq19,;,nc,nn,us,;,dyfi,focal-mechanism,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,;32;1282;12;53;mw;Point;529;386982;-119598;18 km E of Markleeville, CA;18;E of Markleeville, CA;Markleeville, CA;North America;United States of America (the);Markleeville;porridge.slap.straighter;-420;"[{'id': '9192', 'wikidataId': 'Q5940240', 'name': 'Humboldt傍oiyabe National Forest', 'description': 'national forest in California, Nevada, Oregon, and Idaho in the United States', 'geonameId': '0', 'adminLevel': '0'}, {'id': '7358', 'wikidataId': 'Q1019532', 'name': 'Markleeville', 'description': 'county seat of Alpine County, California, USA', 'geonameId': '5370687', 'adminLevel': '0'}, {'id': '89751', 'wikidataId': '', 'name': '06-003-91890', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '96632', 'wikidataId': 'Q1066807', 'name': 'Northern California', 'description': 'region of California, United States', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '46', 'wikidataId': 'Q99', 'name': 'California', 'description': 'state of the United States of America', 'geonameId': '5332921', 'adminLevel': '4'}, {'id': '4402', 'wikidataId': 'Q108077', 'name': 'Alpine County', 'description': 'county in California, United States', 'geonameId': '5323414', 'adminLevel': '6'}]"
nc75057881;332;earthquake;M 3.3 - 8 km NNW of Avenal, CA;05-09-2024 20:04;1,72557E+12;1,72573E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nc75057881;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75057881&format=geojson;27;3;3;green;reviewed;0;178;nc;75057881;,nc75057881,us6000npx3,;,nc,us,;,dyfi,focal-mechanism,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,;66;2036;12;49;mw;Point;1139;3607;-120167;8 km NNW of Avenal, CA;8;NNW of Avenal, CA;Avenal, CA;North America;United States of America (the);Huron;suffice.weird.shies;-420;"[{'id': '551', 'wikidataId': '', 'name': '93210', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '90619', 'wikidataId': '', 'name': '06-019-91360', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '96632', 'wikidataId': 'Q1066807', 'name': 'Northern California', 'description': 'region of California, United States', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '46', 'wikidataId': 'Q99', 'name': 'California', 'description': 'state of the United States of America', 'geonameId': '5332921', 'adminLevel': '4'}, {'id': '249', 'wikidataId': 'Q271915', 'name': 'Fresno County', 'description': 'county in California, United States', 'geonameId': '5350964', 'adminLevel': '6'}, {'id': '15923', 'wikidataId': 'Q2649652', 'name': 'Huron', 'description': 'small city in Fresno County, California', 'geonameId': '5358769', 'adminLevel': '8'}]"
nn00883977;31;earthquake;M 3.1 - 8 km ENE of Goldfield, Nevada;04-09-2024 21:31;1,72549E+12;1,72557E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nn00883977;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00883977&format=geojson;0;0;3;green;reviewed;0;148;nn;00883977;,us6000nprk,nn00883977,;,us,nn,;,origin,phase-data,shakemap,;24;196;187;11478;ml;Point;83;37741;-117142;8 km ENE of Goldfield, Nevada;8;ENE of Goldfield, Nevada;Goldfield, Nevada;North America;United States of America (the);Ralston Valley;entitle.comply.parcels;-420;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '2803', 'wikidataId': '', 'name': 'Ralston Valley', 'description': 'desert', 'geonameId': '0', 'adminLevel': '0'}, {'id': '90422', 'wikidataId': '', 'name': '32-023-94701', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '3', 'wikidataId': 'Q1227', 'name': 'Nevada', 'description': 'state of the United States of America', 'geonameId': '5509151', 'adminLevel': '4'}, {'id': '177', 'wikidataId': 'Q484418', 'name': 'Nye County', 'description': 'county in Nevada, United States', 'geonameId': '5509519', 'adminLevel': '6'}]"
